season,pick,age,seasons,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,power_5,successful
-1.6764325365470376,-0.9564587134320653,-0.10111848928487634,-0.3624203517788947,-0.17941502196273126,0.05945697597688423,-0.06049269959404404,0.6060311721087378,0.2743497456557261,1.0350706249379318,1.4617764976004282,-0.427940931685342,-0.36437701995922717,0.9647520738800687,1.1211182823623687,0.8914232816579966,0.6371245879699726,1.126175430930819,0,0
-1.6764325365470376,1.6015774937528136,0.6673820292801828,0.5557112060609716,1.9735652415900438,0.301987691543609,0.21246388204334277,0.36572663777692643,0.5704121474651573,1.0350706249379318,0.9776064690766734,-0.427940931685342,-0.5757713216149621,0.8848815318159239,1.0160088939886993,0.9625873251517019,-0.7445322921340504,0.907812085973042,0,0
-1.4030229383118942,-0.21036481966980902,0.6673820292801828,0.5557112060609716,0.6279525768695594,0.12328084849444339,0.6192227095814093,-2.1174202169851486,0.01789659941717112,-0.3145802879713321,-0.8710427307413009,1.6883149085668292,1.0096859408030507,-1.1917525618518499,-1.2908655771597337,-0.2472014142412938,-0.44470059381235644,-1.4441431086763568,0,0
-1.4030229383118942,0.002804864262264201,-0.8696190078499354,-0.3624203517788947,-0.17941502196273126,-0.09372031806525774,0.0465490971264998,-0.7356691445772207,-0.25634714466254016,-0.8158791984804873,-1.0030891021568704,-0.2051771590272187,-0.25867986913135976,-0.7125293094669795,-0.6878696122792083,-0.4606935447224113,-0.05167796222851425,-0.8299962009826068,0,0
-1.4030229383118942,0.21597454819433742,0.6673820292801828,0.5557112060609716,0.17941502196273126,0.025417577300852683,0.13218253450293488,-0.5554407438283607,-0.23956356179352478,-0.46882610658953366,-0.6509654450486849,1.131405476921521,1.0096859408030507,-0.8722703935952698,-0.9976657043279185,-0.8165137621909396,-0.373119152321141,-0.852742382749042,0,0
-1.1296133400767507,-0.9564587134320653,-0.10111848928487634,-0.3624203517788947,0.4485375549068282,0.523243782937814,0.39711098138628087,0.4858789049428321,0.6190845377853019,0.8037018970106294,0.4934364405529181,0.24035038628902786,-0.04728556747562451,0.5653993635593431,0.5125902444095448,0.3932749772020561,0.32783873699849486,0.543873177710079,1,1
-1.1296133400767507,-0.8498738714660288,-0.10111848928487634,0.5557112060609716,0.717660087850925,0.8934222435396572,0.7396447308920212,0.5059042828038154,0.9332732090932698,0.6494560783924278,-0.03474904510936022,-0.3165590453562804,-0.7871656232706975,0.4056582794310519,0.4517374406142618,0.25094689021464534,0.3899660258399273,0.3664529599318843,0,0
-1.1296133400767507,-0.21036481966980902,1.4358825478452417,0.5557112060609716,1.5250276866832158,-0.451134004163589,-0.378942044837662,-0.41526309880146894,-0.7168886585883222,-0.7387562891713865,-0.5189190736331151,0.1289684999599662,0.5868973374915808,-0.9521409356594147,-0.9036204620988457,-0.9588418491783504,-1.552187047072668,-0.7572084193300145,1,1
-1.1296133400767507,1.2818229678547035,4.509884622105478,0.5557112060609716,-0.2691225329440969,0.7530097240010271,0.5014767331888111,0.9865133514674438,0.5620203560306497,0.5337717144287767,0.09729732630620926,0.7972598179343361,0.2698058850079779,0.1660466532386174,0.05896025248107594,-0.3895295012287059,1.1449476445868956,0.30731288733915235,0,0
-0.8562037418416073,0.6423139160584839,0.6673820292801828,0.5557112060609716,0.8970751098136563,0.042437276638868454,-0.049788519921989655,0.46585352708184874,0.05213510846996249,-0.5459490158986344,-0.6069499879101615,0.9086417042633977,1.0096859408030507,0.3257877373669071,-0.15125852426626368,0.17978284672093992,-0.5932658497375202,-0.020232130097513783,0,0
-0.5827941436064639,-0.7432890294999921,-0.10111848928487634,-0.3624203517788947,0.3588300439254625,-0.021386595878690694,-0.06584478943007123,0.2255489927500346,0.004134061464578509,-0.19889592400768089,-0.12277995938640668,-0.09379527269815707,-0.04728556747562451,0.24591719530276224,0.15300549471014868,0.25094689021464534,-0.2502151678739602,0.13444190591424574,1,1
-0.5827941436064639,1.2818229678547035,-0.8696190078499354,-1.280551909618761,-0.6279525768695594,0.021162652466348738,-0.14077404713445194,0.8663610843015381,0.07865316940300679,0.07103425857417188,0.31737461199882516,0.24035038628902786,0.37550303583584554,0.7251404476876327,0.4572695136865601,0.3221109337083507,1.0382507789679145,0.6030132503028097,0,0
-0.5827941436064639,2.34767138751507,-0.8696190078499354,-0.3624203517788947,0.5382450658881938,0.8125786716840823,0.6058424849913414,0.7662341949966157,0.748989469191481,0.41808735046512546,-0.12277995938640668,0.46311415894715113,-0.04728556747562451,0.3257877373669071,0.2027941523608342,-0.03370928376017757,0.37510950024741063,0.2891159419260039,0,0
-0.3093845453713204,-0.9564587134320653,-0.8696190078499354,-1.280551909618761,-0.5382450658881938,-0.1192498670722814,-0.17288658615061508,0.2856251263329874,0.12698988806577108,0.14815716788327268,0.4494209834143946,0.9086417042633977,1.2210802424587857,0.9647520738800687,0.4793978059757542,1.1049154121391127,0.9599163712982827,0.5666193594765142,0,0
-0.3093845453713204,-0.8498738714660288,-0.8696190078499354,-0.3624203517788947,0.717660087850925,0.8040688220150743,0.6727436079416813,0.44582814922086256,1.0776120217668022,1.6906153540652886,1.0656373833537194,-0.6507047043434653,-0.9985599249264324,0.8848815318159239,1.087925843928578,0.8914232816579966,0.5317783155866745,0.9533044495059123,1,1
-0.03597494713617691,-0.9564587134320653,-0.8696190078499354,-0.3624203517788947,0.3588300439254625,1.6465439392468553,1.748513664983147,-0.4553138545234384,1.548895028728754,1.343562262174335,-0.2108108736634531,1.131405476921521,-0.25867986913135976,-0.3131765991462538,-0.2231754742061423,-0.10487332725388299,1.42857222408039,-0.31138325670788436,1,1
-0.03597494713617691,1.70816233571885,-0.10111848928487634,-0.3624203517788947,0.4485375549068282,0.7147154004904915,0.7744333148261979,-0.3351615873575313,0.42875870805066757,-0.0832115600440297,-0.738996359325731,0.3517322726180895,-0.25867986913135976,-0.6326587674028339,-0.5882922969778368,-0.6741856752035288,0.12524975164599886,-0.629829801437977,0,0
1.6044826422746838,1.0686532839226304,1.4358825478452417,1.4738427639008378,1.704442708645947,1.9358788279931234,2.0294983813745744,-0.4352884766624537,1.5834692094389256,0.765140442356079,-0.7830118164642544,1.3541692495796442,-0.25867986913135976,-0.7125293094669795,-0.5993564431224339,-0.6030216317098221,0.17116992165923137,-0.6616744559109857,0,0
1.3310730440395404,-0.9564587134320653,-0.8696190078499354,-0.3624203517788947,0.6279525768695594,0.7147154004904915,0.595138305319287,0.4057773934988931,0.8433132049153474,1.1121935342470326,0.5814673548299645,-0.3165590453562804,-0.6814684724428298,0.5653993635593431,0.6840845096507946,0.4644390206957628,0.3859142461328772,0.6121117230093845,1,1
1.3310730440395404,-0.8498738714660288,-0.10111848928487634,-0.3624203517788947,-0.2691225329440969,-0.10223016773426562,-0.21035121500280543,0.6060311721087378,0.022260330963115117,-0.19889592400768089,0.05328186916768622,-0.5393228180144036,-0.36437701995922717,0.7251404476876327,0.6232317058555125,0.6067671076831737,0.42102967026064314,0.5484224140633658,0,0
1.3310730440395404,0.10938970622830081,-0.10111848928487634,2.391974321740704,-0.9867826207950219,-0.825567389599936,-0.9007708038503133,0.7662341949966157,-0.7427353762066058,0.07103425857417188,1.9019310689856601,-1.2076141359887735,-0.5757713216149621,0.8848815318159239,1.226227670736038,0.6779311511768791,0.2738150075711626,1.2853987032958651,0,0
1.3310730440395404,0.5357290740924473,0.6673820292801828,-0.3624203517788947,0.5382450658881938,-0.753233667413369,-0.962319836964626,1.9477314887946977,-0.4899746181992342,-0.19889592400768089,1.5498074118774743,-1.4303779086468968,-0.8928627740985648,2.2426807469063905,2.1722121660990648,1.5318996731013477,-0.9025517007089975,2.127007428653967,0,0
1.057663445804397,-0.5301193455679188,-0.10111848928487634,-0.3624203517788947,0.0,-0.49368325250862843,-0.6197860874588856,0.9464625957454743,-0.04823071708674947,0.9965091702833814,2.694209297479077,-0.9848503633306502,-0.5757713216149621,2.1628102048422457,2.2994498467619273,2.1723760645446974,0.02125407249838439,2.2088936830131343,1,1
1.057663445804397,-0.4235345036018823,-0.10111848928487634,0.5557112060609716,0.9867826207950219,1.0083052140712636,1.0099252676113943,-0.11488243088670191,0.9920157491348237,1.3050008075197845,0.31737461199882516,0.3517322726180895,-0.36437701995922717,0.006305569110326291,0.15300549471014868,0.03745475973352783,0.21168771872973058,0.10259725144123569,1,1
1.057663445804397,1.70816233571885,-0.8696190078499354,-0.3624203517788947,0.4485375549068282,0.4211255869097194,0.5603497213851103,-0.6755930109942664,0.3404770621596467,-0.044650105389479305,-0.5629345307716386,1.0200235905924593,0.48120018666371317,-0.4729176832745442,-0.5495677854717483,-0.10487332725388299,0.032058818383851,-0.5888866742583934,1,1
0.7842538475692534,-0.4235345036018823,-0.10111848928487634,-0.3624203517788947,0.2691225329440969,0.7402449494975152,0.9617564590871497,-0.9359229231870654,0.20654407086490398,-0.3531417426258825,-1.0911200164339168,1.0200235905924593,0.16410873418011027,-1.4313641880442851,-1.2853335040874354,-1.3858261101405853,0.0523177169191006,-1.271272127251449,0,0
0.7842538475692534,0.5357290740924473,-0.10111848928487634,-1.280551909618761,-0.9867826207950219,-0.753233667413369,-0.8713343097521636,1.086640240772366,-0.7350149280868588,-0.2760188333167817,1.1536682976307655,-1.2076141359887735,-0.6814684724428298,0.7251404476876327,0.9662202363380128,0.3221109337083507,0.2886715331636793,1.0533876492782266,0,0
0.51084424933411,-0.9564587134320653,0.6673820292801828,4.228237437420436,-2.242687774534141,-1.5829440101416379,-1.5403455392555627,-0.09485705302571859,-1.7692193044755864,-1.8955999288078984,-1.3552127592650558,-1.2076141359887735,0.48120018666371317,-1.111882019787705,-1.2300127733644513,-1.4569901536342909,0.8842831501000171,-1.0529087822936711,1,1
0.51084424933411,-0.7432890294999921,-0.8696190078499354,-1.280551909618761,-0.5382450658881938,-0.17456388992083266,-0.18626681074068305,0.06534596986215942,-0.11972878010875498,-0.1603344693531305,0.05328186916768622,0.24035038628902786,0.48120018666371317,0.24591719530276224,0.09768476398716489,0.3932749772020561,0.5912044179567397,0.12989266956095766,0,0
0.51084424933411,-0.31694966163584565,-0.10111848928487634,-0.3624203517788947,-0.5382450658881938,-0.9574700594695583,-0.7134476595893615,-1.6768619040434898,-0.8457865750223602,-0.6616333798622857,0.09729732630620926,0.1289684999599662,1.1153830916309184,-0.3131765991462538,-0.46105461631497385,0.8914232816579966,-0.49062076382558895,-0.5979851469649682,1,1
0.51084424933411,0.002804864262264201,-0.8696190078499354,-0.3624203517788947,-0.2691225329440969,0.5189888581033101,0.680771742695722,-0.7356691445772207,0.5892097602784546,-0.0832115600440297,-0.694980902187208,0.6858779316052744,0.05841158335224312,-0.1534355150179634,-0.3061565702906185,0.3221109337083507,1.1814136619503446,-0.4888034744860791,0,0
0.51084424933411,2.34767138751507,-0.8696190078499354,-0.3624203517788947,0.4485375549068282,0.12328084849444339,0.45598396958258003,-1.5166588811556145,0.48917960637912294,0.3024029865014743,-0.07876450224788326,0.7972598179343361,0.37550303583584554,0.08617611117447256,-0.035084989747996814,1.3895715861139357,0.19007822695879775,-0.36142485659404155,1,1
0.23743465109896655,-0.8498738714660288,0.6673820292801828,-0.3624203517788947,0.08970751098136563,-0.8681166379449755,-0.9195031182764084,0.5860057942477545,-0.9478307588659738,-0.7773177438259369,0.27335915486030216,-1.0962322496597119,-0.4700741707870948,0.08617611117447256,0.2359865907946249,-0.2472014142412938,-1.1321525507751597,0.30731288733915235,0,0
0.23743465109896655,0.002804864262264201,-0.8696190078499354,-0.3624203517788947,-0.08970751098136563,1.135952959106382,1.1597837830201558,-0.21500932019162425,1.2306782975322224,1.2278778982106837,0.14131278344473266,1.0200235905924593,-0.04728556747562451,0.08617611117447256,0.11428098320405974,0.3221109337083507,1.7243521426950346,0.05255565155507855,1,1
0.23743465109896655,0.21597454819433742,-0.8696190078499354,-0.3624203517788947,0.4485375549068282,0.9529911912227124,0.7797854046622251,0.5659804163867711,0.8651318626450674,1.1121935342470326,0.4054055262758716,1.3541692495796442,0.5868973374915808,0.1660466532386174,0.09768476398716489,-0.10487332725388299,0.5871526382496897,0.30276365098586555,1,1
-1.4030229383118942,-0.9564587134320653,-0.10111848928487634,-0.3624203517788947,-2.4221027964968718,-2.484988075056474,-2.4180882723640225,-2.9184353314245275,-2.5281729218124616,-2.3583373846625033,-2.8957537591133673,-2.210051112950328,-2.266925734860843,-2.948904487263043,-2.2368500725227602,-2.595614849533581,-2.902780282755975,-2.868054087255199,1,1
1.057663445804397,-0.9564587134320653,0.6673820292801828,0.5557112060609716,-1.9735652415900438,-2.3871248038628834,-2.3458350595776554,1.9677568666556837,-2.44996142564285,-2.2812144753534023,-0.6509654450486849,-2.210051112950328,-2.266925734860843,-0.6326587674028339,-0.09040572047098061,-1.9551384580902298,-2.6718288394541294,0.10259725144123569,1,1
0.7842538475692534,-0.9564587134320653,-0.10111848928487634,-0.3624203517788947,-2.242687774534141,-2.2041630359792137,-2.12639937630054,-1.016024434631003,-2.3160284343481075,-2.165530111389751,-1.0911200164339168,-1.4303779086468968,3.863509013155474,-1.9904579824933013,-2.574306529932962,-2.2397946320650526,-1.8655246777511953,-1.894517507651773,1,1
